"Id";"forme";"féminin";"féminin_pluriel";"pluriel";"type";"présent_dans_table_noms_et_adjectifs";"z";"participe_présent_orésent_dans_table_noms_et_adjectifs";"participe_passé_présent_dans_table_noms_et_adjectifs";"adverbe";"pluriel_correct";"féminin_correct";"féminin_pluriel_correct";"forme_correcte";"doublons";"à supprimer";"indice"
89000;"lavant";"lavante";"lavantes";"lavants";4;0;0;0;0;0;;;;;0;0;0
89001;"layant";"layante";"layantes";"layants";4;0;0;0;0;0;;;;;0;0;0
89002;"léchant";"léchante";"léchantes";"léchants";4;0;0;0;0;0;;;;;0;0;0
89003;"légalisant";"légalisante";"légalisantes";"légalisants";4;0;1;0;0;0;;;;;0;0;0
89004;"légendant";"légendante";"légendantes";"légendants";4;0;0;0;0;0;;;;;0;0;0
89005;"légiférant";"légiférante";"légiférantes";"légiférants";4;0;0;0;0;0;;;;;0;0;0
89006;"légitimant";"légitimante";"légitimantes";"légitimants";4;0;0;0;0;0;;;;;0;0;0
89007;"léguant";"léguante";"léguantes";"léguants";4;0;0;0;0;0;;;;;0;0;0
89008;"lemmatisant";"lemmatisante";"lemmatisantes";"lemmatisants";4;0;1;0;0;0;;;;;0;0;0
89009;"lénifiant";"lénifiante";"lénifiantes";"lénifiants";4;0;0;0;0;0;;;;;0;0;0
89010;"lésant";"lésante";"lésantes";"lésants";4;0;1;0;0;0;;;;;0;0;0
89011;"lésinant";"lésinante";"lésinantes";"lésinants";4;0;1;0;0;0;;;;;0;0;0
89012;"lessivant";"lessivante";"lessivantes";"lessivants";4;0;0;0;0;0;;;;;0;0;0
89013;"lestant";"lestante";"lestantes";"lestants";4;0;0;0;0;0;;;;;0;0;0
89014;"leurrant";"leurrante";"leurrantes";"leurrants";4;0;0;0;0;0;;;;;0;0;0
89015;"levant";"levante";"levantes";"levants";4;0;0;0;0;0;;;;;0;0;2
89016;"lévigeant";"lévigeante";"lévigeantes";"lévigeants";4;0;0;0;0;0;;;;;0;0;0
89017;"lévitant";"lévitante";"lévitantes";"lévitants";4;0;0;0;0;0;;;;;0;0;0
89018;"levrettant";"levrettante";"levrettantes";"levrettants";4;0;0;0;0;0;;;;;0;0;0
89019;"lexicalisant";"lexicalisante";"lexicalisantes";"lexicalisants";4;0;1;0;0;0;;;;;0;0;0
89020;"lézardant";"lézardante";"lézardantes";"lézardants";4;0;1;0;0;0;;;;;0;0;0
89021;"liaisonnant";"liaisonnante";"liaisonnantes";"liaisonnants";4;0;1;0;0;0;;;;;0;0;0
89022;"liardant";"liardante";"liardantes";"liardants";4;0;0;0;0;0;;;;;0;0;0
89023;"libellant";"libellante";"libellantes";"libellants";4;0;0;0;0;0;;;;;0;0;0
89024;"libéralisant";"libéralisante";"libéralisantes";"libéralisants";4;0;1;0;0;0;;;;;0;0;0
89025;"libérant";"libérante";"libérantes";"libérants";4;0;0;0;0;0;;;;;0;0;0
89026;"licenciant";"licenciante";"licenciantes";"licenciants";4;0;0;0;0;0;;;;;0;0;0
89027;"lichant";"lichante";"lichantes";"lichants";4;0;0;0;0;0;;;;;0;0;0
89028;"licitant";"licitante";"licitantes";"licitants";4;0;0;0;0;0;;;;;0;0;0
89029;"liégeant";"liégeante";"liégeantes";"liégeants";4;0;0;0;0;0;;;;;0;0;0
89030;"liant";"liante";"liantes";"liants";4;0;0;0;0;0;;;;;0;0;21
89031;"liftant";"liftante";"liftantes";"liftants";4;0;0;0;0;0;;;;;0;0;0
89032;"ligaturant";"ligaturante";"ligaturantes";"ligaturants";4;0;0;0;0;0;;;;;0;0;0
89033;"lignant";"lignante";"lignantes";"lignants";4;0;0;0;0;0;;;;;0;0;0
89034;"lignifiant";"lignifiante";"lignifiantes";"lignifiants";4;0;0;0;0;0;;;;;0;0;0
89035;"ligotant";"ligotante";"ligotantes";"ligotants";4;0;0;0;0;0;;;;;0;0;0
89036;"liguant";"liguante";"liguantes";"liguants";4;0;0;0;0;0;;;;;0;0;0
89037;"limandant";"limandante";"limandantes";"limandants";4;0;0;0;0;0;;;;;0;0;0
89038;"limant";"limante";"limantes";"limants";4;0;0;0;0;0;;;;;0;0;0
89039;"limitant";"limitante";"limitantes";"limitants";4;0;0;0;0;0;;;;;0;0;88
89040;"limogeant";"limogeante";"limogeantes";"limogeants";4;0;0;0;0;0;;;;;0;0;0
89041;"limonant";"limonante";"limonantes";"limonants";4;0;0;0;0;0;;;;;0;0;0
89042;"limousinant";"limousinante";"limousinantes";"limousinants";4;0;1;0;0;0;;;;;0;0;0
89043;"lingeant";"lingeante";"lingeantes";"lingeants";4;0;0;0;0;0;;;;;0;0;0
89044;"liquatant";"liquatante";"liquatantes";"liquatants";4;0;0;0;0;0;;;;;0;0;0
89045;"liquéfiant";"liquéfiante";"liquéfiantes";"liquéfiants";4;0;0;0;0;0;;;;;0;0;0
89046;"liquidant";"liquidante";"liquidantes";"liquidants";4;0;0;0;0;0;;;;;0;0;0
89047;"lisant";"lisante";"lisantes";"lisants";4;0;1;0;0;0;;;;;0;0;3
89048;"lisérant";"lisérante";"lisérantes";"lisérants";4;0;1;0;0;0;;;;;0;0;0
89049;"liserant";"liserante";"liserantes";"liserants";4;0;1;0;0;0;;;;;0;0;0
89050;"lissant";"lissante";"lissantes";"lissants";4;0;0;0;0;0;;;;;0;0;0
89051;"listant";"listante";"listantes";"listants";4;0;0;0;0;0;;;;;0;0;7
89052;"litant";"litante";"litantes";"litants";4;0;0;0;0;0;;;;;0;0;0
89053;"lithographiant";"lithographiante";"lithographiantes";"lithographiants";4;0;0;0;0;0;;;;;0;0;0
89054;"livrant";"livrante";"livrantes";"livrants";4;0;0;0;0;0;;;;;0;0;5
89055;"lixiviant";"lixiviante";"lixiviantes";"lixiviants";4;0;0;0;0;0;;;;;0;0;0
89056;"lobant";"lobante";"lobantes";"lobants";4;0;0;0;0;0;;;;;0;0;0
89057;"lobotomisant";"lobotomisante";"lobotomisantes";"lobotomisants";4;0;1;0;0;0;;;;;0;0;0
89058;"localisant";"localisante";"localisantes";"localisants";4;0;1;0;0;0;;;;;0;0;0
89059;"lochant";"lochante";"lochantes";"lochants";4;0;0;0;0;0;;;;;0;0;0
89061;"lockoutant";"lockoutante";"lockoutantes";"lockoutants";4;0;0;0;0;0;;;;;0;0;0
89062;"lofant";"lofante";"lofantes";"lofants";4;0;0;0;0;0;;;;;0;0;0
89063;"logeant";"logeante";"logeantes";"logeants";4;0;0;0;0;0;;;;;0;0;0
89064;"longeant";"longeante";"longeantes";"longeants";4;0;0;0;0;0;;;;;0;0;0
89065;"loquant";"loquante";"loquantes";"loquants";4;0;0;0;0;0;;;;;0;0;0
89066;"lorgnant";"lorgnante";"lorgnantes";"lorgnants";4;0;0;0;0;0;;;;;0;0;0
119010;"amuse-gueule";;;"amuse-gueules";0;0;1;0;0;0;;;;;0;0;1
119011;"anglo-arabe";;;"anglo-arabes";0;0;0;0;0;0;;;;;0;0;0
89067;"lotionnant";"lotionnante";"lotionnantes";"lotionnants";4;0;0;0;0;0;;;;;0;0;0
89068;"lotissant";"lotissante";"lotissantes";"lotissants";4;0;0;0;0;0;;;;;0;0;0
89069;"louangeant";"louangeante";"louangeantes";"louangeants";4;0;0;0;0;0;;;;;0;0;0
89070;"louchant";"louchante";"louchantes";"louchants";4;0;0;0;0;0;;;;;0;0;0
89071;"louchissant";"louchissante";"louchissantes";"louchissants";4;0;0;0;0;0;;;;;0;0;0
89072;"louant";"louante";"louantes";"louants";4;0;0;0;0;0;;;;;0;0;0
89073;"loufant";"loufante";"loufantes";"loufants";4;0;0;0;0;0;;;;;0;0;0
89074;"loupant";"loupante";"loupantes";"loupants";4;0;0;0;0;0;;;;;0;0;0
89075;"lourdant";"lourdante";"lourdantes";"lourdants";4;0;0;0;0;0;;;;;0;0;0
89076;"lourant";"lourante";"lourantes";"lourants";4;0;0;0;0;0;;;;;0;0;0
89077;"louvant";"louvante";"louvantes";"louvants";4;0;0;0;0;0;;;;;0;0;0
89078;"louvetant";"louvetante";"louvetantes";"louvetants";4;0;0;0;0;0;;;;;0;0;0
89079;"louvoyant";"louvoyante";"louvoyantes";"louvoyants";4;0;0;0;0;0;;;;;0;0;0
89080;"lovant";"lovante";"lovantes";"lovants";4;0;0;0;0;0;;;;;0;0;0
89081;"lubrifiant";"lubrifiante";"lubrifiantes";"lubrifiants";4;0;0;0;0;0;;;;;0;0;0
89082;"luchant";"luchante";"luchantes";"luchants";4;0;0;0;0;0;;;;;0;0;0
89083;"lugeant";"lugeante";"lugeantes";"lugeants";4;0;0;0;0;0;;;;;0;0;0
89084;"luisant";"luisante";"luisantes";"luisants";4;0;1;0;0;0;;;;;0;0;9
89085;"lunchant";"lunchante";"lunchantes";"lunchants";4;0;0;0;0;0;;;;;0;0;0
89086;"lustrant";"lustrante";"lustrantes";"lustrants";4;0;0;0;0;0;;;;;0;0;0
89087;"lutant";"lutante";"lutantes";"lutants";4;0;0;0;0;0;;;;;0;0;0
89088;"lutinant";"lutinante";"lutinantes";"lutinants";4;0;0;0;0;0;;;;;0;0;0
89089;"luttant";"luttante";"luttantes";"luttants";4;0;0;0;0;0;;;;;0;0;4
89090;"luxant";"luxante";"luxantes";"luxants";4;0;0;0;0;0;;;;;0;0;0
89091;"lynchant";"lynchante";"lynchantes";"lynchants";4;0;0;0;0;0;;;;;0;0;0
89092;"lyophilisant";"lyophilisante";"lyophilisantes";"lyophilisants";4;0;1;0;0;0;;;;;0;0;0
89093;"lyrant";"lyrante";"lyrantes";"lyrants";4;0;0;0;0;0;;;;;0;0;0
89094;"lysant";"lysante";"lysantes";"lysants";4;0;1;0;0;0;;;;;0;0;0
89095;"macadamisant";"macadamisante";"macadamisantes";"macadamisants";4;0;1;0;0;0;;;;;0;0;0
89096;"macérant";"macérante";"macérantes";"macérants";4;0;0;0;0;0;;;;;0;0;0
89097;"mâchant";"mâchante";"mâchantes";"mâchants";4;0;0;0;0;0;;;;;0;0;0
89098;"machicotant";"machicotante";"machicotantes";"machicotants";4;0;0;0;0;0;;;;;0;0;0
89099;"machinant";"machinante";"machinantes";"machinants";4;0;0;0;0;0;;;;;0;0;0
89100;"mâchonnant";"mâchonnante";"mâchonnantes";"mâchonnants";4;0;0;0;0;0;;;;;0;0;0
89101;"mâchouillant";"mâchouillante";"mâchouillantes";"mâchouillants";4;0;0;0;0;0;;;;;0;0;0
89102;"mâchurant";"mâchurante";"mâchurantes";"mâchurants";4;0;0;0;0;0;;;;;0;0;0
89103;"maclant";"maclante";"maclantes";"maclants";4;0;0;0;0;0;;;;;0;0;0
89104;"maçonnant";"maçonnante";"maçonnantes";"maçonnants";4;0;0;0;0;0;;;;;0;0;0
89105;"macquant";"macquante";"macquantes";"macquants";4;0;0;0;0;0;;;;;0;0;0
89106;"maculant";"maculante";"maculantes";"maculants";4;0;0;0;0;0;;;;;0;0;0
89107;"madéfiant";"madéfiante";"madéfiantes";"madéfiants";4;0;0;0;0;0;;;;;0;0;0
89108;"madérisant";"madérisante";"madérisantes";"madérisants";4;0;1;0;0;0;;;;;0;0;0
89109;"madrigalisant";"madrigalisante";"madrigalisantes";"madrigalisants";4;0;1;0;0;0;;;;;0;0;0
89110;"maganant";"maganante";"maganantes";"maganants";4;0;0;0;0;0;;;;;0;0;0
89111;"magasinant";"magasinante";"magasinantes";"magasinants";4;0;1;0;0;0;;;;;0;0;0
89112;"magnant";"magnante";"magnantes";"magnants";4;0;0;0;0;0;;;;;0;0;0
89113;"magnétisant";"magnétisante";"magnétisantes";"magnétisants";4;0;1;0;0;0;;;;;0;0;0
89114;"magnétoscopant";"magnétoscopante";"magnétoscopantes";"magnétoscopants";4;0;0;0;0;0;;;;;0;0;0
89115;"magnifiant";"magnifiante";"magnifiantes";"magnifiants";4;0;0;0;0;0;;;;;0;0;0
89116;"magouillant";"magouillante";"magouillantes";"magouillants";4;0;0;0;0;0;;;;;0;0;0
89117;"magyarisant";"magyarisante";"magyarisantes";"magyarisants";4;0;1;0;0;0;;;;;0;0;0
89118;"maigrissant";"maigrissante";"maigrissantes";"maigrissants";4;0;0;0;0;0;;;;;0;0;0
89119;"maillant";"maillante";"maillantes";"maillants";4;0;0;0;0;0;;;;;0;0;1
89120;"mainmettant";"mainmettante";"mainmettantes";"mainmettants";4;0;0;0;0;0;;;;;0;0;0
89121;"maintenant";"maintenante";"maintenantes";"maintenants";4;0;0;0;0;0;;;;;0;0;187
89122;"maîtrisant";"maîtrisante";"maîtrisantes";"maîtrisants";4;0;1;0;0;0;;;;;0;0;0
89123;"majorant";"majorante";"majorantes";"majorants";4;0;0;0;0;0;;;;;0;0;0
89124;"malaxant";"malaxante";"malaxantes";"malaxants";4;0;0;0;0;0;;;;;0;0;0
89125;"malléabilisant";"malléabilisante";"malléabilisantes";"malléabilisants";4;0;1;0;0;0;;;;;0;0;0
89126;"malmenant";"malmenante";"malmenantes";"malmenants";4;0;0;0;0;0;;;;;0;0;0
89127;"maltant";"maltante";"maltantes";"maltants";4;0;0;0;0;0;;;;;0;0;0
89128;"maltraitant";"maltraitante";"maltraitantes";"maltraitants";4;0;0;0;0;0;;;;;0;0;0
89129;"mamelonnant";"mamelonnante";"mamelonnantes";"mamelonnants";4;0;0;0;0;0;;;;;0;0;0
89130;"manageant";"manageante";"manageantes";"manageants";4;0;0;0;0;0;;;;;0;0;0
89131;"manchonnant";"manchonnante";"manchonnantes";"manchonnants";4;0;0;0;0;0;;;;;0;0;0
89132;"mandatant";"mandatante";"mandatantes";"mandatants";4;0;0;0;0;0;;;;;0;0;0
89133;"mandant";"mandante";"mandantes";"mandants";4;0;0;0;0;0;;;;;0;0;1
89134;"mandrinant";"mandrinante";"mandrinantes";"mandrinants";4;0;0;0;0;0;;;;;0;0;0
89135;"manégeant";"manégeante";"manégeantes";"manégeants";4;0;0;0;0;0;;;;;0;0;0
89136;"mangeottant";"mangeottante";"mangeottantes";"mangeottants";4;0;0;0;0;0;;;;;0;0;0
89137;"mangeant";"mangeante";"mangeantes";"mangeants";4;0;0;0;0;0;;;;;0;0;0
89138;"maniant";"maniante";"maniantes";"maniants";4;0;0;0;0;0;;;;;0;0;0
89139;"maniérant";"maniérante";"maniérantes";"maniérants";4;0;0;0;0;0;;;;;0;0;0
89140;"manifestant";"manifestante";"manifestantes";"manifestants";4;0;0;0;0;0;;;;;0;0;7
89141;"manigançant";"manigançante";"manigançantes";"manigançants";4;0;0;0;0;0;;;;;0;0;0
89142;"manipulant";"manipulante";"manipulantes";"manipulants";4;0;0;0;0;0;;;;;0;0;0
89143;"mannequinant";"mannequinante";"mannequinantes";"mannequinants";4;0;0;0;0;0;;;;;0;0;0
89144;"manoeuvrant";"manoeuvrante";"manoeuvrantes";"manoeuvrants";4;0;0;0;0;0;;;;;0;0;0
89145;"manoquant";"manoquante";"manoquantes";"manoquants";4;0;0;0;0;0;;;;;0;0;0
89146;"manquant";"manquante";"manquantes";"manquants";4;0;0;0;0;0;;;;;0;0;14
89147;"mansardant";"mansardante";"mansardantes";"mansardants";4;0;0;0;0;0;;;;;0;0;0
89148;"manucurant";"manucurante";"manucurantes";"manucurants";4;0;0;0;0;0;;;;;0;0;0
89149;"manufacturant";"manufacturante";"manufacturantes";"manufacturants";4;0;0;0;0;0;;;;;0;0;0
89150;"manutentionnant";"manutentionnante";"manutentionnantes";"manutentionnants";4;0;0;0;0;0;;;;;0;0;0
89151;"mappant";"mappante";"mappantes";"mappants";4;0;0;0;0;0;;;;;0;0;0
89152;"maquant";"maquante";"maquantes";"maquants";4;0;0;0;0;0;;;;;0;0;0
89153;"maquereautant";"maquereautante";"maquereautantes";"maquereautants";4;0;0;0;0;0;;;;;0;0;0
89154;"maquerellant";"maquerellante";"maquerellantes";"maquerellants";4;0;0;0;0;0;;;;;0;0;0
89155;"maquettant";"maquettante";"maquettantes";"maquettants";4;0;0;0;0;0;;;;;0;0;0
89156;"maquignonnant";"maquignonnante";"maquignonnantes";"maquignonnants";4;0;0;0;0;0;;;;;0;0;0
89157;"maquillant";"maquillante";"maquillantes";"maquillants";4;0;0;0;0;0;;;;;0;0;0
89158;"maraboutant";"maraboutante";"maraboutantes";"maraboutants";4;0;0;0;0;0;;;;;0;0;0
89159;"maraudant";"maraudante";"maraudantes";"maraudants";4;0;0;0;0;0;;;;;0;0;0
89160;"marbrant";"marbrante";"marbrantes";"marbrants";4;0;0;0;0;0;;;;;0;0;0
89161;"marchandant";"marchandante";"marchandantes";"marchandants";4;0;0;0;0;0;;;;;0;0;0
89162;"marchant";"marchante";"marchantes";"marchants";4;0;0;0;0;0;;;;;0;0;0
89163;"marcottant";"marcottante";"marcottantes";"marcottants";4;0;0;0;0;0;;;;;0;0;0
89164;"margaudant";"margaudante";"margaudantes";"margaudants";4;0;0;0;0;0;;;;;0;0;0
89165;"margeant";"margeante";"margeantes";"margeants";4;0;0;0;0;0;;;;;0;0;0
89166;"marginalisant";"marginalisante";"marginalisantes";"marginalisants";4;0;1;0;0;0;;;;;0;0;0
89167;"marginant";"marginante";"marginantes";"marginants";4;0;0;0;0;0;;;;;0;0;0
89168;"margotant";"margotante";"margotantes";"margotants";4;0;0;0;0;0;;;;;0;0;0
89169;"margottant";"margottante";"margottantes";"margottants";4;0;0;0;0;0;;;;;0;0;0
89170;"mariant";"mariante";"mariantes";"mariants";4;0;0;0;0;0;;;;;0;0;0
89171;"marinant";"marinante";"marinantes";"marinants";4;0;0;0;0;0;;;;;0;0;0
89172;"marivaudant";"marivaudante";"marivaudantes";"marivaudants";4;0;0;0;0;0;;;;;0;0;0
89173;"marmitant";"marmitante";"marmitantes";"marmitants";4;0;0;0;0;0;;;;;0;0;0
89174;"marmonnant";"marmonnante";"marmonnantes";"marmonnants";4;0;0;0;0;0;;;;;0;0;0
89175;"marmorisant";"marmorisante";"marmorisantes";"marmorisants";4;0;1;0;0;0;;;;;0;0;0
89176;"marmottant";"marmottante";"marmottantes";"marmottants";4;0;0;0;0;0;;;;;0;0;0
89177;"marnant";"marnante";"marnantes";"marnants";4;0;0;0;0;0;;;;;0;0;0
89178;"maronnant";"maronnante";"maronnantes";"maronnants";4;0;0;0;0;0;;;;;0;0;0
89179;"maroquinant";"maroquinante";"maroquinantes";"maroquinants";4;0;0;0;0;0;;;;;0;0;0
89180;"marotisant";"marotisante";"marotisantes";"marotisants";4;0;1;0;0;0;;;;;0;0;0
89181;"marouflant";"marouflante";"marouflantes";"marouflants";4;0;0;0;0;0;;;;;0;0;0
89182;"marquant";"marquante";"marquantes";"marquants";4;0;0;0;0;0;;;;;0;0;21
89183;"marquetant";"marquetante";"marquetantes";"marquetants";4;0;0;0;0;0;;;;;0;0;0
89185;"marronnant";"marronnante";"marronnantes";"marronnants";4;0;0;0;0;0;;;;;0;0;0
89186;"marsouinant";"marsouinante";"marsouinantes";"marsouinants";4;0;0;0;0;0;;;;;0;0;0
89187;"marsupialisant";"marsupialisante";"marsupialisantes";"marsupialisants";4;0;1;0;0;0;;;;;0;0;0
89188;"martelant";"martelante";"martelantes";"martelants";4;0;0;0;0;0;;;;;0;0;0
89189;"martinant";"martinante";"martinantes";"martinants";4;0;0;0;0;0;;;;;0;0;0
89190;"martyrisant";"martyrisante";"martyrisantes";"martyrisants";4;0;1;0;0;0;;;;;0;0;0
89191;"marxisant";"marxisante";"marxisantes";"marxisants";4;0;1;0;0;0;;;;;0;0;0
89192;"masculinisant";"masculinisante";"masculinisantes";"masculinisants";4;0;1;0;0;0;;;;;0;0;0
89193;"masquant";"masquante";"masquantes";"masquants";4;0;0;0;0;0;;;;;0;0;0
89194;"massacrant";"massacrante";"massacrantes";"massacrants";4;0;0;0;0;0;;;;;0;0;0
89195;"massant";"massante";"massantes";"massants";4;0;0;0;0;0;;;;;0;0;0
89196;"massicotant";"massicotante";"massicotantes";"massicotants";4;0;0;0;0;0;;;;;0;0;0
89197;"massifiant";"massifiante";"massifiantes";"massifiants";4;0;0;0;0;0;;;;;0;0;0
89198;"mastiquant";"mastiquante";"mastiquantes";"mastiquants";4;0;0;0;0;0;;;;;0;0;0
89199;"masturbant";"masturbante";"masturbantes";"masturbants";4;0;0;0;0;0;;;;;0;0;0
89200;"matchant";"matchante";"matchantes";"matchants";4;0;0;0;0;0;;;;;0;0;0
89201;"matelassant";"matelassante";"matelassantes";"matelassants";4;0;0;0;0;0;;;;;0;0;0
89202;"matant";"matante";"matantes";"matants";4;0;0;0;0;0;;;;;0;0;0
89203;"mâtant";"mâtante";"mâtantes";"mâtants";4;0;0;0;0;0;;;;;0;0;0
89204;"matérialisant";"matérialisante";"matérialisantes";"matérialisants";4;0;1;0;0;0;;;;;0;0;0
89205;"maternant";"maternante";"maternantes";"maternants";4;0;0;0;0;0;;;;;0;0;0
89206;"maternisant";"maternisante";"maternisantes";"maternisants";4;0;1;0;0;0;;;;;0;0;0
89207;"mathématisant";"mathématisante";"mathématisantes";"mathématisants";4;0;1;0;0;0;;;;;0;0;0
89208;"mâtinant";"mâtinante";"mâtinantes";"mâtinants";4;0;0;0;0;0;;;;;0;0;0
89209;"matissant";"matissante";"matissantes";"matissants";4;0;0;0;0;0;;;;;0;0;0
89210;"matraquant";"matraquante";"matraquantes";"matraquants";4;0;0;0;0;0;;;;;0;0;0
89211;"matriçant";"matriçante";"matriçantes";"matriçants";4;0;0;0;0;0;;;;;0;0;0
89212;"matriculant";"matriculante";"matriculantes";"matriculants";4;0;0;0;0;0;;;;;0;0;0
89213;"maturant";"maturante";"maturantes";"maturants";4;0;0;0;0;0;;;;;0;0;0
89214;"maudissant";"maudissante";"maudissantes";"maudissants";4;0;0;0;0;0;;;;;0;0;0
89215;"maugréant";"maugréante";"maugréantes";"maugréants";4;0;0;0;0;0;;;;;0;0;0
89216;"maximalisant";"maximalisante";"maximalisantes";"maximalisants";4;0;1;0;0;0;;;;;0;0;0
89217;"maximisant";"maximisante";"maximisantes";"maximisants";4;0;1;0;0;0;;;;;0;0;0
89218;"mazant";"mazante";"mazantes";"mazants";4;0;1;0;0;0;;;;;0;0;0
89219;"mazoutant";"mazoutante";"mazoutantes";"mazoutants";4;0;1;0;0;0;;;;;0;0;0
89220;"mécanisant";"mécanisante";"mécanisantes";"mécanisants";4;0;1;0;0;0;;;;;0;0;0
89221;"méchant";"méchante";"méchantes";"méchants";4;0;0;0;0;0;;;;;0;0;25
89222;"mécomptant";"mécomptante";"mécomptantes";"mécomptants";4;0;0;0;0;0;;;;;0;0;0
89223;"méconduisant";"méconduisante";"méconduisantes";"méconduisants";4;0;1;0;0;0;;;;;0;0;0
89224;"méconnaissant";"méconnaissante";"méconnaissantes";"méconnaissants";4;0;0;0;0;0;;;;;0;0;0
89225;"mécontentant";"mécontentante";"mécontentantes";"mécontentants";4;0;0;0;0;0;;;;;0;0;0
89226;"mécroyant";"mécroyante";"mécroyantes";"mécroyants";4;0;0;0;0;0;;;;;0;0;0
89227;"médaillant";"médaillante";"médaillantes";"médaillants";4;0;0;0;0;0;;;;;0;0;0
89228;"médiatisant";"médiatisante";"médiatisantes";"médiatisants";4;0;1;0;0;0;;;;;0;0;0
89229;"médicalisant";"médicalisante";"médicalisantes";"médicalisants";4;0;1;0;0;0;;;;;0;0;0
89230;"médicamentant";"médicamentante";"médicamentantes";"médicamentants";4;0;0;0;0;0;;;;;0;0;0
89231;"médisant";"médisante";"médisantes";"médisants";4;0;1;0;0;0;;;;;1;0;0
89233;"méditant";"méditante";"méditantes";"méditants";4;0;0;0;0;0;;;;;0;0;0
89234;"médusant";"médusante";"médusantes";"médusants";4;0;1;0;0;0;;;;;0;0;0
89235;"méfaisant";"méfaisante";"méfaisantes";"méfaisants";4;0;1;0;0;0;;;;;0;0;0
89238;"mégissant";"mégissante";"mégissantes";"mégissants";4;0;0;0;0;0;;;;;1;0;0
89239;"mégotant";"mégotante";"mégotantes";"mégotants";4;0;0;0;0;0;;;;;0;0;0
89240;"méjugeant";"méjugeante";"méjugeantes";"méjugeants";4;0;0;0;0;0;;;;;0;0;0
89241;"mélangeant";"mélangeante";"mélangeantes";"mélangeants";4;0;0;0;0;0;;;;;0;0;0
89242;"mêlant";"mêlante";"mêlantes";"mêlants";4;0;0;0;0;0;;;;;0;0;0
89243;"mémorisant";"mémorisante";"mémorisantes";"mémorisants";4;0;1;0;0;0;;;;;0;0;0
89244;"menaçant";"menaçante";"menaçantes";"menaçants";4;0;0;0;0;0;;;;;0;0;8
89245;"ménageant";"ménageante";"ménageantes";"ménageants";4;0;0;0;0;0;;;;;0;0;0
89246;"mendiant";"mendiante";"mendiantes";"mendiants";4;0;0;0;0;0;;;;;0;0;13
89247;"mendigotant";"mendigotante";"mendigotantes";"mendigotants";4;0;0;0;0;0;;;;;0;0;0
89248;"menant";"menante";"menantes";"menants";4;0;0;0;0;0;;;;;0;0;25
89249;"menottant";"menottante";"menottantes";"menottants";4;0;0;0;0;0;;;;;0;0;0
89250;"mensualisant";"mensualisante";"mensualisantes";"mensualisants";4;0;1;0;0;0;;;;;0;0;0
89251;"mensurant";"mensurante";"mensurantes";"mensurants";4;0;0;0;0;0;;;;;0;0;0
89252;"mentionnant";"mentionnante";"mentionnantes";"mentionnants";4;0;0;0;0;0;;;;;0;0;46
89253;"mentant";"mentante";"mentantes";"mentants";4;0;0;0;0;0;;;;;0;0;0
89254;"menuisant";"menuisante";"menuisantes";"menuisants";4;0;1;0;0;0;;;;;0;0;0
89255;"méprenant";"méprenante";"méprenantes";"méprenants";4;0;0;0;0;0;;;;;0;0;0
89256;"méprisant";"méprisante";"méprisantes";"méprisants";4;0;1;0;0;0;;;;;0;0;2
89257;"mercantilisant";"mercantilisante";"mercantilisantes";"mercantilisants";4;0;1;0;0;0;;;;;0;0;0
89258;"mercerisant";"mercerisante";"mercerisantes";"mercerisants";4;0;1;0;0;0;;;;;0;0;0
89259;"merdant";"merdante";"merdantes";"merdants";4;0;0;0;0;0;;;;;0;0;0
89260;"merdoyant";"merdoyante";"merdoyantes";"merdoyants";4;0;0;0;0;0;;;;;0;0;0
89261;"meringuant";"meringuante";"meringuantes";"meringuants";4;0;0;0;0;0;;;;;0;0;0
89262;"méritant";"méritante";"méritantes";"méritants";4;0;0;0;0;0;;;;;0;0;1
89263;"mésalliant";"mésalliante";"mésalliantes";"mésalliants";4;0;1;0;0;0;;;;;0;0;0
89264;"mésestimant";"mésestimante";"mésestimantes";"mésestimants";4;0;1;0;0;0;;;;;0;0;0
89265;"mesquinant";"mesquinante";"mesquinantes";"mesquinants";4;0;0;0;0;0;;;;;0;0;0
89266;"messeant";"messeante";"messeantes";"messeants";4;0;0;0;0;0;;;;;0;0;0
89267;"mesurant";"mesurante";"mesurantes";"mesurants";4;0;1;0;0;0;;;;;0;0;0
89268;"mésusant";"mésusante";"mésusantes";"mésusants";4;0;1;0;0;0;;;;;0;0;0
89269;"métabolisant";"métabolisante";"métabolisantes";"métabolisants";4;0;1;0;0;0;;;;;0;0;0
89270;"métallisant";"métallisante";"métallisantes";"métallisants";4;0;1;0;0;0;;;;;0;0;0
